Episode,AvgSteps,AvgCumulativeReward,AvgXDistance
9950,147.30,7.53,11.06
9960,145.80,6.45,9.35
9970,215.00,13.96,12.99
9980,134.50,7.34,8.85
9990,290.20,19.39,16.99
10000,146.10,8.27,9.78
10010,249.60,13.23,15.01
10020,271.70,16.38,16.50
10030,133.50,5.97,9.48
10040,329.90,22.45,17.01
10050,168.10,10.01,11.08
10060,155.10,8.44,9.38
10070,271.80,17.65,13.94
10080,236.70,16.88,13.75
10090,182.00,11.73,9.69
10100,139.80,6.97,9.67
10110,207.50,13.10,13.53
10120,254.20,19.23,15.09
10130,150.40,6.02,10.92
10140,192.90,10.07,12.75
10150,230.70,12.75,12.99
10160,160.40,9.13,9.24
10170,179.40,8.08,12.59
10180,182.50,10.32,11.58
10190,291.10,19.14,15.99
10200,350.30,21.96,19.61
10210,352.40,22.97,17.93
10220,231.90,14.44,12.96
10230,193.70,11.49,11.24
10240,171.70,8.24,9.70
10250,215.40,14.97,11.08
10260,212.90,10.93,12.28
10270,236.10,12.16,13.32
10280,295.80,17.60,13.36
10290,159.20,7.75,11.60
10300,262.70,18.49,12.58
10310,185.50,7.66,12.45
10320,354.10,25.69,18.39
10330,272.70,19.20,14.93
10340,255.90,13.72,15.05
10350,150.10,7.59,10.22
10360,145.80,10.33,8.87
10370,180.20,10.91,11.24
10380,319.80,19.42,18.22
10390,205.50,12.20,11.54
10400,322.90,19.72,18.42
10410,272.40,15.84,15.74
10420,240.10,10.78,13.85
10430,294.20,20.55,14.29
10440,232.60,13.49,11.90
10450,328.70,19.73,18.58
10460,204.50,11.79,11.32
10470,228.90,14.07,13.41
10480,298.00,19.36,14.68
10490,268.30,14.75,13.81
10500,281.40,16.39,14.91
10510,228.80,13.18,13.54
10520,489.40,34.34,24.13
10530,370.60,27.39,18.67
10540,187.70,9.36,10.35
10550,158.50,8.44,9.37
10560,154.00,7.90,10.62
10570,236.00,12.85,13.12
10580,308.40,21.50,15.58
10590,259.10,14.64,13.38
10600,191.90,10.21,11.53
10610,231.90,13.79,11.94
10620,298.40,18.59,13.26
10630,374.80,22.97,18.33
10640,142.20,7.16,9.38
10650,205.50,9.47,10.91
10660,195.30,10.89,11.16
10670,230.20,13.72,12.44
10680,122.50,4.52,8.40
10690,453.20,27.20,20.58
10700,335.70,18.84,16.99
10710,311.10,17.61,15.88
10720,202.90,9.70,11.61
10730,267.80,16.25,11.81
10740,250.90,11.95,13.59
10750,240.90,14.98,11.92
10760,238.90,16.65,11.16
10770,317.90,19.88,15.40
10780,235.50,16.39,11.90
10790,195.70,11.48,11.05
10800,293.10,16.31,15.48
10810,253.40,14.67,13.96
10820,215.60,11.33,12.32
10830,359.90,20.34,17.47
10840,201.70,14.12,9.80
10850,253.40,15.87,13.97
10860,265.00,14.80,14.74
10870,211.90,14.02,12.01
10880,312.20,21.30,13.63
10890,468.50,33.55,23.77
10900,248.70,15.56,13.62
10910,358.10,21.69,18.35
10920,305.30,19.88,15.22
10930,296.90,19.26,14.54
10940,199.00,10.72,11.81
10950,373.90,27.52,17.42
10960,269.50,19.25,13.95
10970,128.20,5.61,10.23
10980,267.70,15.21,14.95
10990,355.50,24.54,17.37
11000,198.20,11.80,11.40
11010,252.80,17.05,13.56
11020,149.50,8.44,9.33
11030,360.90,24.72,21.03
11040,313.40,21.20,17.66
11050,253.90,14.86,13.78
11060,249.70,17.27,11.88
11070,476.10,36.36,20.14
11080,219.80,14.31,14.00
11090,323.70,21.39,13.81
11100,141.20,8.96,9.58
11110,342.20,21.93,16.85
11120,230.40,13.89,15.79
11130,190.80,14.03,11.96
11140,244.60,15.34,11.19
11150,250.80,15.68,14.13
11160,334.80,25.09,15.88
11170,427.40,29.42,20.41
11180,304.10,19.17,14.98
11190,267.10,17.68,12.35
11200,481.80,33.95,19.90
11210,410.70,25.92,20.08
11220,339.20,20.15,15.29
11230,217.90,13.00,11.84
11240,307.00,22.24,14.37
11250,296.30,18.39,15.21
11260,217.50,13.06,12.99
11270,380.40,23.17,16.39
11280,264.60,17.03,13.35
11290,530.70,33.07,19.40
11300,234.70,14.07,11.54
11310,344.10,20.11,16.51
11320,246.00,15.45,11.33
11330,224.00,13.51,11.87
11340,281.40,19.24,13.79
11350,325.00,23.35,14.85
11360,327.50,24.08,13.71
11370,236.30,14.80,12.05
11380,277.00,19.74,13.78
11390,295.00,17.36,14.53
11400,234.10,16.25,11.17
11410,324.40,18.73,14.58
11420,204.70,13.16,8.71
11430,418.80,31.01,18.12
11440,212.20,11.64,10.08
11450,335.80,28.98,13.87
11460,265.60,18.85,13.78
11470,417.50,25.93,18.51
11480,364.10,25.69,14.47
11490,281.90,22.06,14.31
11500,269.20,17.33,11.30
11510,449.50,27.22,18.88
11520,334.00,20.08,13.79
11530,355.20,24.79,16.22
11540,318.10,20.70,13.86
11550,331.60,20.33,14.67
11560,235.00,13.55,13.25
11570,276.90,20.49,14.65
11580,446.40,25.25,19.46
11590,288.20,18.93,11.70
11600,322.70,17.92,14.22
11610,262.40,17.18,12.18
11620,337.00,23.25,15.19
11630,569.20,38.13,21.48
11640,377.50,23.43,15.51
11650,233.20,19.03,10.77
11660,429.50,29.42,18.46
11670,347.00,22.90,14.24
11680,227.60,14.96,11.03
11690,481.20,33.67,18.52
11710,831.30,54.46,34.44
11720,348.20,23.23,17.07
11730,351.40,22.37,17.74
11740,187.50,13.88,8.68
11750,244.80,15.55,11.44
11760,242.80,13.78,11.84
11770,403.20,31.44,16.32
11780,303.10,21.97,14.98
11800,585.20,39.55,25.44
11810,436.50,26.93,14.72
11820,420.90,31.08,17.43
11830,214.90,11.45,8.69
11840,440.70,29.55,17.08
11850,309.40,24.02,13.98
11860,233.70,14.16,13.28
11870,576.10,37.25,21.95
11880,273.50,18.31,11.03
11890,361.60,26.58,14.30
11900,361.50,23.36,13.90
11910,140.10,9.94,6.77
11920,255.00,15.88,9.95
11930,400.10,26.94,16.34
11940,327.40,22.78,11.50
